Node:  61 | Prt: 193 -> 193 | 0.0000003988 = 0.1595392227 * 0.0000100000 /   4
Node: 162 | Prt: 179 -> 179 | 0.0000002756 = 0.1653673649 * 0.0000100000 /   6
Node: 139 | Prt:   4 ->   4 | 0.0000006012 = 0.2404961586 * 0.0000100000 /   4
Node: 236 | Prt: 236 -> 236 | 0.0000004850 = 0.1940100193 * 0.0000100000 /   4
Node: 247 | Prt:  43 ->  43 | 0.0000003346 = 0.1673249006 * 0.0000100000 /   5
Node: 118 | Prt: 118 -> 118 | 0.0000006126 = 0.2450331450 * 0.0000100000 /   4
Node: 156 | Prt: 240 -> 162 | 0.0000002772 = 0.1108893156 * 0.0000100000 /   4
Node: 144 | Prt: 205 -> 205 | 0.0000004556 = 0.1822339296 * 0.0000100000 /   4
Node: 242 | Prt: 220 -> 220 | 0.0000003949 = 0.1579486132 * 0.0000100000 /   4
Node: 112 | Prt: 110 -> 110 | 0.0000009468 = 0.2840296030 * 0.0000100000 /   3
Node:   2 | Prt: 111 -> 111 | 0.0000007943 = 0.2382892370 * 0.0000100000 /   3
Node: 165 | Prt: 185 -> 185 | 0.0000003676 = 0.1838247776 * 0.0000100000 /   5
Node: 176 | Prt: 125 -> 125 | 0.0000017715 = 0.3543041945 * 0.0000100000 /   2
Node: 121 | Prt:  43 -> 230 | 0.0000005645 = 0.1693646908 * 0.0000100000 /   3
Node:  20 | Prt:  64 ->  64 | 0.0000002656 = 0.1328191757 * 0.0000100000 /   5
Node: 214 | Prt: 141 -> 141 | 0.0000008635 = 0.2590636015 * 0.0000100000 /   3
Node: 217 | Prt: 196 -> 196 | 0.0000010087 = 0.3026096821 * 0.0000100000 /   3
Node:  83 | Prt: 210 -> 210 | 0.0000004765 = 0.1906130314 * 0.0000100000 /   4
Node: 235 | Prt: 210 -> 210 | 0.0000004552 = 0.1820685863 * 0.0000100000 /   4
Node: 206 | Prt: 186 -> 186 | 0.0000009036 = 0.2710835934 * 0.0000100000 /   3
Node:  27 | Prt:  26 ->  26 | 0.0000003415 = 0.1366146803 * 0.0000100000 /   4
Node: 222 | Prt:  85 ->  85 | 0.0000009897 = 0.2969093323 * 0.0000100000 /   3
Node: 212 | Prt:  60 ->  60 | 0.0000002526 = 0.1515760422 * 0.0000100000 /   6
Node: 200 | Prt: 144 -> 144 | 0.0000010988 = 0.3296490908 * 0.0000100000 /   3
Node:  36 | Prt: 144 -> 144 | 0.0000010553 = 0.3165985346 * 0.0000100000 /   3
Node: 163 | Prt:  39 ->  39 | 0.0000003616 = 0.1807850599 * 0.0000100000 /   5
Node: 204 | Prt: 205 -> 205 | 0.0000006105 = 0.2441953421 * 0.0000100000 /   4
Node:  97 | Prt: 157 -> 157 | 0.0000005533 = 0.2213253975 * 0.0000100000 /   4
Node: 230 | Prt: 157 -> 157 | 0.0000005109 = 0.2043478489 * 0.0000100000 /   4
Node: 234 | Prt:  73 ->  73 | 0.0000004717 = 0.1886936426 * 0.0000100000 /   4
Node: 171 | Prt: 128 ->  85 | 0.0000003508 = 0.1052361727 * 0.0000100000 /   3
Node:  34 | Prt: 248 -> 248 | 0.0000006962 = 0.2784780264 * 0.0000100000 /   4
Node: 140 | Prt: 232 ->   5 | 0.0000004267 = 0.1279991865 * 0.0000100000 /   3
Node:  98 | Prt: 102 -> 102 | 0.0000003664 = 0.1832013130 * 0.0000100000 /   5
Node:  71 | Prt:  20 ->  20 | 0.0000007916 = 0.2374744415 * 0.0000100000 /   3
Node: 151 | Prt: 210 -> 210 | 0.0000004726 = 0.1890333891 * 0.0000100000 /   4
Node: 196 | Prt:  77 ->  77 | 0.0000003676 = 0.1838139296 * 0.0000100000 /   5
Node:  17 | Prt: 224 -> 224 | 0.0000002869 = 0.1434601545 * 0.0000100000 /   5
Node:  67 | Prt: 168 -> 168 | 0.0000005326 = 0.2130271196 * 0.0000100000 /   4
Node: 124 | Prt: 188 -> 188 | 0.0000004764 = 0.1905455589 * 0.0000100000 /   4
Node: 248 | Prt: 248 -> 248 | 0.0000006640 = 0.2656160593 * 0.0000100000 /   4
Node: 100 | Prt: 138 -> 138 | 0.0000004875 = 0.1950184107 * 0.0000100000 /   4
Node:  46 | Prt:  32 ->  32 | 0.0000005103 = 0.2041271925 * 0.0000100000 /   4
Node: 198 | Prt:  53 ->  53 | 0.0000004615 = 0.1845923662 * 0.0000100000 /   4
Node:  90 | Prt: 179 -> 179 | 0.0000002662 = 0.1597459316 * 0.0000100000 /   6
Node:  47 | Prt:  19 ->  19 | 0.0000005618 = 0.2247232199 * 0.0000100000 /   4
Node:   7 | Prt: 196 -> 196 | 0.0000008479 = 0.2543834448 * 0.0000100000 /   3
Node:  45 | Prt: 168 -> 168 | 0.0000005976 = 0.2390431166 * 0.0000100000 /   4
Node: 173 | Prt:   5 ->   5 | 0.0000003617 = 0.1446975470 * 0.0000100000 /   4
Node:  66 | Prt:  68 ->  68 | 0.0000010783 = 0.3234997988 * 0.0000100000 /   3
Node:  89 | Prt:  13 ->  13 | 0.0000008685 = 0.2605410814 * 0.0000100000 /   3
Node: 175 | Prt: 186 -> 186 | 0.0000006615 = 0.1984491348 * 0.0000100000 /   3
Node:  33 | Prt:  75 ->  75 | 0.0000002905 = 0.1742949486 * 0.0000100000 /   6
Node:  12 | Prt:   3 ->   3 | 0.0000009780 = 0.2934094667 * 0.0000100000 /   3
Node: 157 | Prt: 164 -> 164 | 0.0000006076 = 0.2430541515 * 0.0000100000 /   4
Node:  57 | Prt: 183 -> 183 | 0.0000004240 = 0.1695970297 * 0.0000100000 /   4
Node: 188 | Prt: 102 -> 102 | 0.0000003702 = 0.1851084232 * 0.0000100000 /   5
Node:  16 | Prt:  77 -> 236 | 0.0000003612 = 0.1444721222 * 0.0000100000 /   4
Node:  22 | Prt: 236 -> 236 | 0.0000002337 = 0.1168502569 * 0.0000100000 /   5
Node: 168 | Prt:  39 ->  39 | 0.0000003208 = 0.1604175568 * 0.0000100000 /   5
Node:   0 | Prt: 107 -> 107 | 0.0000005060 = 0.2023817301 * 0.0000100000 /   4
Node: 101 | Prt: 205 -> 205 | 0.0000006039 = 0.2415601015 * 0.0000100000 /   4
Node: 155 | Prt:  65 ->  65 | 0.0000005432 = 0.2172629833 * 0.0000100000 /   4
Node: 186 | Prt:  24 ->  24 | 0.0000008656 = 0.2596857548 * 0.0000100000 /   3
Node: 127 | Prt: 194 -> 194 | 0.0000003150 = 0.1575229168 * 0.0000100000 /   5
Node:  11 | Prt:   2 ->   2 | 0.0000009631 = 0.2889437675 * 0.0000100000 /   3
Node:  39 | Prt: 111 -> 111 | 0.0000009364 = 0.2809137106 * 0.0000100000 /   3
Node:  42 | Prt:  77 ->  77 | 0.0000005352 = 0.2140698433 * 0.0000100000 /   4
Node:  52 | Prt: 188 -> 188 | 0.0000004296 = 0.1718283892 * 0.0000100000 /   4
Node: 216 | Prt: 230 -> 230 | 0.0000005200 = 0.2079802752 * 0.0000100000 /   4
Node:  32 | Prt: 134 -> 134 | 0.0000004964 = 0.1985540390 * 0.0000100000 /   4
Node: 232 | Prt: 117 -> 117 | 0.0000007767 = 0.2330130339 * 0.0000100000 /   3
Node:  31 | Prt:  29 ->  29 | 0.0000004650 = 0.1860055923 * 0.0000100000 /   4
Node:   6 | Prt: 236 ->  65 | 0.0000004131 = 0.1652245522 * 0.0000100000 /   4
Node: 170 | Prt: 210 -> 210 | 0.0000004512 = 0.1804811954 * 0.0000100000 /   4
Node: 191 | Prt: 125 -> 125 | 0.0000017715 = 0.3543043137 * 0.0000100000 /   2
Node:  69 | Prt:  43 ->  43 | 0.0000005514 = 0.2205554247 * 0.0000100000 /   4
Node: 241 | Prt:  60 ->  60 | 0.0000002597 = 0.1558004618 * 0.0000100000 /   6
Node:   3 | Prt:  65 ->  65 | 0.0000003097 = 0.1548538208 * 0.0000100000 /   5
Node: 110 | Prt: 230 -> 230 | 0.0000004695 = 0.1877911091 * 0.0000100000 /   4
Node:  76 | Prt:  20 ->  20 | 0.0000009903 = 0.2970929146 * 0.0000100000 /   3
Node:  82 | Prt: 113 -> 113 | 0.0000006666 = 0.2666263580 * 0.0000100000 /   4
Node:  30 | Prt:   5 ->   5 | 0.0000006226 = 0.2490521669 * 0.0000100000 /   4
Node: 119 | Prt: 224 -> 224 | 0.0000003527 = 0.1763429642 * 0.0000100000 /   5
Node:  92 | Prt:   4 ->   4 | 0.0000005957 = 0.2382849455 * 0.0000100000 /   4
Node:  93 | Prt: 188 -> 188 | 0.0000004743 = 0.1897306442 * 0.0000100000 /   4
Node:  74 | Prt:  32 ->  32 | 0.0000004164 = 0.1665759087 * 0.0000100000 /   4
Node:  43 | Prt: 110 -> 110 | 0.0000007731 = 0.2319152355 * 0.0000100000 /   3
Node: 152 | Prt:   2 ->   2 | 0.0000009500 = 0.2849910259 * 0.0000100000 /   3
Node: 129 | Prt: 230 -> 230 | 0.0000004416 = 0.1766494513 * 0.0000100000 /   4
Node: 180 | Prt:  11 ->  11 | 0.0000018664 = 0.3732703924 * 0.0000100000 /   2
Node: 122 | Prt: 185 -> 185 | 0.0000002448 = 0.1223964691 * 0.0000100000 /   5
Node: 233 | Prt: 179 -> 179 | 0.0000002466 = 0.1479341984 * 0.0000100000 /   6
Node: 210 | Prt:  39 ->  39 | 0.0000003677 = 0.1838529110 * 0.0000100000 /   5
Node:  75 | Prt: 186 -> 186 | 0.0000007684 = 0.2305063009 * 0.0000100000 /   3
Node: 240 | Prt:   4 ->   4 | 0.0000005921 = 0.2368506193 * 0.0000100000 /   4
Node: 164 | Prt: 141 -> 134 | 0.0000004819 = 0.1927543879 * 0.0000100000 /   4
Node: 190 | Prt:  73 ->  73 | 0.0000005188 = 0.2075363398 * 0.0000100000 /   4
Node: 209 | Prt: 180 -> 180 | 0.0000010001 = 0.3000333309 * 0.0000100000 /   3
Node: 138 | Prt: 232 -> 232 | 0.0000004708 = 0.1883116961 * 0.0000100000 /   4
Node:   5 | Prt: 138 -> 138 | 0.0000005495 = 0.2197809219 * 0.0000100000 /   4
Node:  48 | Prt: 110 -> 110 | 0.0000009606 = 0.2881807089 * 0.0000100000 /   3
Node: 158 | Prt: 194 -> 248 | 0.0000004490 = 0.1795847416 * 0.0000100000 /   4
Node: 141 | Prt:  32 ->  32 | 0.0000004938 = 0.1975158453 * 0.0000100000 /   4
Node:  26 | Prt: 164 -> 164 | 0.0000004648 = 0.1859163046 * 0.0000100000 /   4
Node: 109 | Prt: 194 -> 194 | 0.0000007869 = 0.3147466183 * 0.0000100000 /   4
Node: 187 | Prt:  75 -> 180 | 0.0000004473 = 0.1341813803 * 0.0000100000 /   3
Node: 102 | Prt: 102 -> 102 | 0.0000004056 = 0.2027858496 * 0.0000100000 /   5
Node: 136 | Prt:   3 ->   3 | 0.0000009573 = 0.2871782780 * 0.0000100000 /   3
Node: 220 | Prt:  64 ->  26 | 0.0000003216 = 0.1286585331 * 0.0000100000 /   4
Node:  72 | Prt:  75 ->  75 | 0.0000004407 = 0.2203446627 * 0.0000100000 /   5
Node:  64 | Prt:  26 ->  26 | 0.0000003084 = 0.1542224884 * 0.0000100000 /   5
Node:  85 | Prt:  77 ->  77 | 0.0000004891 = 0.1956424713 * 0.0000100000 /   4
Node: 224 | Prt: 224 -> 224 | 0.0000002530 = 0.1265192032 * 0.0000100000 /   5
Node: 221 | Prt:  19 ->  19 | 0.0000006568 = 0.2627229691 * 0.0000100000 /   4
Node: 239 | Prt:  20 ->  20 | 0.0000009298 = 0.2789312601 * 0.0000100000 /   3
Node: 148 | Prt: 240 -> 240 | 0.0000005264 = 0.2105405331 * 0.0000100000 /   4
Node: 132 | Prt: 118 -> 118 | 0.0000007594 = 0.3037648201 * 0.0000100000 /   4
Node: 194 | Prt: 248 -> 248 | 0.0000003593 = 0.1796680689 * 0.0000100000 /   5
Node: 189 | Prt:  60 -> 164 | 0.0000005243 = 0.2097277641 * 0.0000100000 /   4
Node:  65 | Prt: 232 -> 232 | 0.0000006053 = 0.2421144247 * 0.0000100000 /   4
Node: 179 | Prt: 168 -> 168 | 0.0000004886 = 0.1954591274 * 0.0000100000 /   4
Node: 161 | Prt: 157 -> 157 | 0.0000005002 = 0.2000806332 * 0.0000100000 /   4
Node: 160 | Prt: 180 ->  75 | 0.0000004719 = 0.2359629869 * 0.0000100000 /   5
Node:  19 | Prt: 189 -> 189 | 0.0000008069 = 0.2420693636 * 0.0000100000 /   3
Node: 159 | Prt:  43 ->  43 | 0.0000004158 = 0.1663285494 * 0.0000100000 /   4
Node: 193 | Prt: 220 -> 220 | 0.0000005988 = 0.2395230532 * 0.0000100000 /   4
Node: 146 | Prt: 189 -> 189 | 0.0000007296 = 0.2188782692 * 0.0000100000 /   3
Node: 123 | Prt: 183 -> 183 | 0.0000005624 = 0.2249716520 * 0.0000100000 /   4
Node:  49 | Prt: 107 -> 107 | 0.0000005339 = 0.2135459185 * 0.0000100000 /   4
Node:  73 | Prt:  73 ->  73 | 0.0000004680 = 0.1872082949 * 0.0000100000 /   4
Node:  40 | Prt:  75 ->  75 | 0.0000001595 = 0.0957020521 * 0.0000100000 /   6
Node: 108 | Prt:  53 -> 236 | 0.0000004946 = 0.1978213787 * 0.0000100000 /   4
Node: 223 | Prt:  64 ->  64 | 0.0000005933 = 0.2373324633 * 0.0000100000 /   4
Node:  63 | Prt: 243 -> 243 | 0.0000005492 = 0.2196632624 * 0.0000100000 /   4
Node:  50 | Prt: 229 -> 229 | 0.0000005038 = 0.2015322447 * 0.0000100000 /   4
Node:  24 | Prt: 225 -> 225 | 0.0000008338 = 0.2501503229 * 0.0000100000 /   3
Node:  15 | Prt:  68 ->  68 | 0.0000007403 = 0.2220883369 * 0.0000100000 /   3
Node:  91 | Prt: 107 -> 107 | 0.0000005902 = 0.2360740900 * 0.0000100000 /   4
Node: 177 | Prt: 229 -> 229 | 0.0000005462 = 0.2184691429 * 0.0000100000 /   4
Node:  38 | Prt: 229 -> 229 | 0.0000004775 = 0.1910003424 * 0.0000100000 /   4
Node:  58 | Prt: 134 ->  60 | 0.0000002601 = 0.1300691366 * 0.0000100000 /   5
Node: 135 | Prt:  32 ->  32 | 0.0000004550 = 0.1819859743 * 0.0000100000 /   4
Node:  62 | Prt:  13 ->  13 | 0.0000008831 = 0.2649289370 * 0.0000100000 /   3
Node:   4 | Prt: 144 -> 144 | 0.0000008514 = 0.2554291487 * 0.0000100000 /   3
Node:  84 | Prt:  11 ->  11 | 0.0000018664 = 0.3732702732 * 0.0000100000 /   2
Node: 130 | Prt: 248 -> 248 | 0.0000003129 = 0.1564557552 * 0.0000100000 /   5
Node: 104 | Prt: 118 -> 118 | 0.0000004698 = 0.1879359484 * 0.0000100000 /   4
Node:  25 | Prt:  99 ->  99 | 0.0000004545 = 0.1817868948 * 0.0000100000 /   4
Node: 154 | Prt: 240 -> 240 | 0.0000006283 = 0.2513272762 * 0.0000100000 /   4
Node: 134 | Prt: 134 -> 134 | 0.0000005146 = 0.2058569193 * 0.0000100000 /   4
Node:  51 | Prt:  29 ->   2 | 0.0000005880 = 0.1763896942 * 0.0000100000 /   3
Node:  68 | Prt: 240 -> 240 | 0.0000006110 = 0.2443872690 * 0.0000100000 /   4
Node: 167 | Prt: 179 -> 179 | 0.0000002520 = 0.1512254477 * 0.0000100000 /   6
Node:  18 | Prt:   4 ->   4 | 0.0000006233 = 0.2493081093 * 0.0000100000 /   4
Node:  59 | Prt:  59 ->  59 | 0.0000009728 = 0.2918403149 * 0.0000100000 /   3
Node:   9 | Prt:  64 ->  64 | 0.0000005000 = 0.1999907494 * 0.0000100000 /   4
Node: 107 | Prt:  77 ->  77 | 0.0000005273 = 0.2109198570 * 0.0000100000 /   4
Node:  23 | Prt: 157 -> 157 | 0.0000005418 = 0.2167003155 * 0.0000100000 /   4
Node: 197 | Prt: 240 -> 240 | 0.0000004299 = 0.1719459295 * 0.0000100000 /   4
Node: 227 | Prt:  24 ->  24 | 0.0000011226 = 0.3367736340 * 0.0000100000 /   3
Node: 208 | Prt: 164 -> 164 | 0.0000003112 = 0.1556205750 * 0.0000100000 /   5
Node:  87 | Prt: 138 -> 138 | 0.0000004817 = 0.1926898956 * 0.0000100000 /   4
Node:  53 | Prt:  53 ->  53 | 0.0000007342 = 0.2202551365 * 0.0000100000 /   3
Node: 246 | Prt:  26 ->  26 | 0.0000002357 = 0.1178594828 * 0.0000100000 /   5
Node:   8 | Prt: 243 -> 243 | 0.0000005300 = 0.2120187283 * 0.0000100000 /   4
Node: 244 | Prt:  29 ->  29 | 0.0000010356 = 0.3106676340 * 0.0000100000 /   3
Node: 211 | Prt:  85 ->  85 | 0.0000004784 = 0.1913533211 * 0.0000100000 /   4
Node: 174 | Prt:  99 ->  99 | 0.0000004441 = 0.1776462793 * 0.0000100000 /   4
Node:  95 | Prt:  85 ->  29 | 0.0000004925 = 0.1477631330 * 0.0000100000 /   3
Node: 169 | Prt: 193 -> 193 | 0.0000006753 = 0.2701032162 * 0.0000100000 /   4
Node:  88 | Prt: 205 -> 205 | 0.0000006408 = 0.2563204765 * 0.0000100000 /   4
Node:  80 | Prt: 185 -> 185 | 0.0000003539 = 0.1769318581 * 0.0000100000 /   5
Node: 215 | Prt: 185 -> 185 | 0.0000003194 = 0.1596888304 * 0.0000100000 /   5
Node: 183 | Prt: 220 -> 220 | 0.0000005888 = 0.2355390787 * 0.0000100000 /   4
Node:  86 | Prt: 224 -> 224 | 0.0000003198 = 0.1598843336 * 0.0000100000 /   5
Node: 219 | Prt: 128 -> 128 | 0.0000004550 = 0.2274901867 * 0.0000100000 /   5
Node: 245 | Prt:  29 ->  29 | 0.0000004823 = 0.1929314137 * 0.0000100000 /   4
Node:  55 | Prt: 243 -> 243 | 0.0000005393 = 0.2157220840 * 0.0000100000 /   4
Node: 103 | Prt:  65 ->   3 | 0.0000002667 = 0.0800200701 * 0.0000100000 /   3
Node:  77 | Prt: 111 -> 111 | 0.0000007621 = 0.2286161184 * 0.0000100000 /   3
Node: 218 | Prt:  60 ->  60 | 0.0000001474 = 0.0884503126 * 0.0000100000 /   6
Node:  60 | Prt: 141 -> 141 | 0.0000018287 = 0.3657315969 * 0.0000100000 /   2
Node: 238 | Prt: 134 -> 134 | 0.0000003578 = 0.1431237459 * 0.0000100000 /   4
Node: 181 | Prt:  13 ->  13 | 0.0000007701 = 0.2310343981 * 0.0000100000 /   3
Node: 203 | Prt: 128 -> 168 | 0.0000003021 = 0.1208490133 * 0.0000100000 /   4
Node: 105 | Prt: 102 -> 102 | 0.0000004272 = 0.2135972977 * 0.0000100000 /   5
Node: 192 | Prt: 128 -> 128 | 0.0000005103 = 0.2041130066 * 0.0000100000 /   4
Node: 116 | Prt: 188 -> 107 | 0.0000005495 = 0.2197861671 * 0.0000100000 /   4
Node: 142 | Prt: 194 -> 194 | 0.0000006902 = 0.2760974169 * 0.0000100000 /   4
Node: 243 | Prt: 102 -> 102 | 0.0000003554 = 0.1777062416 * 0.0000100000 /   5
Node: 147 | Prt: 225 -> 225 | 0.0000008317 = 0.2495025396 * 0.0000100000 /   3
Node: 237 | Prt: 117 -> 117 | 0.0000008273 = 0.2482023239 * 0.0000100000 /   3
Node:  94 | Prt:  43 ->  43 | 0.0000004666 = 0.1866475344 * 0.0000100000 /   4
Node: 106 | Prt: 183 -> 183 | 0.0000006197 = 0.2478992939 * 0.0000100000 /   4
Node:  96 | Prt:  99 ->  99 | 0.0000003849 = 0.1539541483 * 0.0000100000 /   4
Node: 113 | Prt: 118 -> 118 | 0.0000007509 = 0.3003661633 * 0.0000100000 /   4
Node:  14 | Prt: 162 -> 162 | 0.0000004082 = 0.2041156292 * 0.0000100000 /   5
Node: 137 | Prt: 194 -> 194 | 0.0000004833 = 0.1933039427 * 0.0000100000 /   4
Node: 184 | Prt: 193 -> 193 | 0.0000006672 = 0.2668685913 * 0.0000100000 /   4
Node:  79 | Prt: 220 -> 220 | 0.0000005281 = 0.2112265825 * 0.0000100000 /   4
Node: 202 | Prt:  39 ->  39 | 0.0000003132 = 0.1565852165 * 0.0000100000 /   5
Node: 201 | Prt: 232 -> 232 | 0.0000006368 = 0.2547205687 * 0.0000100000 /   4
Node: 143 | Prt:  26 ->  26 | 0.0000003615 = 0.1807585955 * 0.0000100000 /   5
Node:  99 | Prt:  99 ->  99 | 0.0000005150 = 0.2059886456 * 0.0000100000 /   4
Node:  44 | Prt:  64 ->  64 | 0.0000003641 = 0.1456314325 * 0.0000100000 /   4
Node: 231 | Prt: 117 -> 117 | 0.0000008292 = 0.2487728596 * 0.0000100000 /   3
Node:   1 | Prt: 236 -> 196 | 0.0000004836 = 0.1450833082 * 0.0000100000 /   3
Node:  41 | Prt:  68 ->  68 | 0.0000010363 = 0.3108842373 * 0.0000100000 /   3
Node: 131 | Prt: 224 -> 224 | 0.0000004191 = 0.2095494270 * 0.0000100000 /   5
Node: 149 | Prt:  19 -> 128 | 0.0000005708 = 0.2283099890 * 0.0000100000 /   4
Node: 150 | Prt: 179 -> 179 | 0.0000002270 = 0.1361705065 * 0.0000100000 /   6
Node: 114 | Prt: 243 -> 243 | 0.0000004230 = 0.1691946983 * 0.0000100000 /   4
Node:  70 | Prt:  53 ->  53 | 0.0000011057 = 0.3317061663 * 0.0000100000 /   3
Node:  56 | Prt: 232 -> 232 | 0.0000004867 = 0.1946616173 * 0.0000100000 /   4
Node: 126 | Prt: 128 -> 128 | 0.0000002555 = 0.1277437210 * 0.0000100000 /   5
Node: 115 | Prt: 138 -> 138 | 0.0000004563 = 0.1825194359 * 0.0000100000 /   4
Node:  81 | Prt:  24 ->  24 | 0.0000008431 = 0.2529383898 * 0.0000100000 /   3
Node:  21 | Prt: 162 ->  24 | 0.0000005233 = 0.1569840908 * 0.0000100000 /   3
Node: 225 | Prt: 162 -> 162 | 0.0000005273 = 0.2109264135 * 0.0000100000 /   4
Node: 125 | Prt:  75 ->  75 | 0.0000002485 = 0.1490826607 * 0.0000100000 /   6
Node: 205 | Prt: 113 -> 113 | 0.0000005988 = 0.2395094633 * 0.0000100000 /   4
Node: 117 | Prt: 168 -> 168 | 0.0000002911 = 0.1455463171 * 0.0000100000 /   5
Node: 120 | Prt: 113 -> 113 | 0.0000006420 = 0.2568098307 * 0.0000100000 /   4
Node:  37 | Prt: 183 -> 183 | 0.0000006151 = 0.2460516691 * 0.0000100000 /   4
Node: 153 | Prt:  39 ->  39 | 0.0000002598 = 0.1299203634 * 0.0000100000 /   5
Node:  83 | Prt: 210 -> 210 | 0.0000004765 = 0.1906130314 * 0.0000100000 /   4
Node: 124 | Prt: 188 -> 188 | 0.0000009442 = 0.2832738161 * 0.0000100000 /   3
Node: 131 | Prt: 224 -> 224 | 0.0000004191 = 0.2095494270 * 0.0000100000 /   5
Node: 184 | Prt: 193 -> 193 | 0.0000006672 = 0.2668685913 * 0.0000100000 /   4
Node:  85 | Prt:  77 ->  77 | 0.0000004891 = 0.1956424713 * 0.0000100000 /   4
Node: 149 | Prt: 128 -> 128 | 0.0000003838 = 0.1919155121 * 0.0000100000 /   5
Node: 120 | Prt: 113 -> 113 | 0.0000006420 = 0.2568098307 * 0.0000100000 /   4
Node:  66 | Prt:  68 ->  68 | 0.0000010783 = 0.3234997988 * 0.0000100000 /   3
Node:  74 | Prt:  32 ->  32 | 0.0000004164 = 0.1665759087 * 0.0000100000 /   4
Node:  76 | Prt:  20 ->  20 | 0.0000009903 = 0.2970929146 * 0.0000100000 /   3
Node: 132 | Prt: 118 -> 118 | 0.0000007594 = 0.3037648201 * 0.0000100000 /   4
Node: 175 | Prt: 186 -> 186 | 0.0000006615 = 0.1984491348 * 0.0000100000 /   3
Node: 224 | Prt: 224 -> 224 | 0.0000002530 = 0.1265192032 * 0.0000100000 /   5
Node:  47 | Prt:  19 ->  19 | 0.0000008580 = 0.2573921680 * 0.0000100000 /   3
Node: 167 | Prt: 179 -> 179 | 0.0000002520 = 0.1512254477 * 0.0000100000 /   6
Node: 241 | Prt:  60 ->  60 | 0.0000003045 = 0.1826734543 * 0.0000100000 /   6
Node:  57 | Prt: 183 -> 183 | 0.0000004240 = 0.1695970297 * 0.0000100000 /   4
Node:  19 | Prt: 189 -> 189 | 0.0000008069 = 0.2420693636 * 0.0000100000 /   3
Node:  15 | Prt:  68 ->  68 | 0.0000007403 = 0.2220883369 * 0.0000100000 /   3
Node: 236 | Prt: 236 -> 236 | 0.0000005348 = 0.2139241695 * 0.0000100000 /   4
Node: 219 | Prt: 128 -> 128 | 0.0000003501 = 0.1750367880 * 0.0000100000 /   5
Node:  34 | Prt: 248 -> 193 | 0.0000004348 = 0.1739326715 * 0.0000100000 /   4
Node: 242 | Prt: 220 -> 220 | 0.0000003949 = 0.1579486132 * 0.0000100000 /   4
Node: 122 | Prt: 185 -> 185 | 0.0000002448 = 0.1223964691 * 0.0000100000 /   5
Node: 193 | Prt: 220 -> 220 | 0.0000005988 = 0.2395230532 * 0.0000100000 /   4
Node:  49 | Prt: 107 ->  53 | 0.0000004000 = 0.1200013161 * 0.0000100000 /   3
Node:  95 | Prt:  29 ->  29 | 0.0000005106 = 0.2042539120 * 0.0000100000 /   4
Node:  93 | Prt: 188 -> 188 | 0.0000008784 = 0.2635309696 * 0.0000100000 /   3
Node: 227 | Prt:  24 ->  24 | 0.0000006192 = 0.2476775646 * 0.0000100000 /   4
Node: 243 | Prt: 102 -> 102 | 0.0000003554 = 0.1777062416 * 0.0000100000 /   5
Node: 123 | Prt: 183 -> 183 | 0.0000005624 = 0.2249716520 * 0.0000100000 /   4
Node: 157 | Prt: 164 ->  73 | 0.0000003817 = 0.1526865959 * 0.0000100000 /   4
Node: 248 | Prt: 248 -> 248 | 0.0000006697 = 0.2678804398 * 0.0000100000 /   4
Node: 221 | Prt:  19 ->  19 | 0.0000011363 = 0.3408768177 * 0.0000100000 /   3
Node:   1 | Prt: 196 -> 236 | 0.0000005705 = 0.2281879187 * 0.0000100000 /   4
Node:  16 | Prt: 236 -> 236 | 0.0000003128 = 0.1564123631 * 0.0000100000 /   5
Node: 186 | Prt:  24 ->  24 | 0.0000004034 = 0.1613429785 * 0.0000100000 /   4
Node: 106 | Prt: 183 -> 183 | 0.0000006197 = 0.2478992939 * 0.0000100000 /   4
Node: 119 | Prt: 224 -> 224 | 0.0000003527 = 0.1763429642 * 0.0000100000 /   5
Node: 196 | Prt:  77 ->  77 | 0.0000005343 = 0.2137335539 * 0.0000100000 /   4
Node: 174 | Prt:  99 ->  99 | 0.0000004441 = 0.1776462793 * 0.0000100000 /   4
Node:  32 | Prt: 134 -> 164 | 0.0000004373 = 0.1749036312 * 0.0000100000 /   4
Node: 108 | Prt: 236 -> 236 | 0.0000003511 = 0.1755304337 * 0.0000100000 /   5
Node: 180 | Prt:  11 ->  11 | 0.0000018664 = 0.3732703924 * 0.0000100000 /   2
Node: 142 | Prt: 194 -> 194 | 0.0000006902 = 0.2760974169 * 0.0000100000 /   4
Node: 117 | Prt: 168 -> 168 | 0.0000002911 = 0.1455463171 * 0.0000100000 /   5
Node: 218 | Prt:  60 ->  60 | 0.0000001474 = 0.0884503126 * 0.0000100000 /   6
Node:   9 | Prt:  64 ->  64 | 0.0000005000 = 0.1999907494 * 0.0000100000 /   4
Node: 153 | Prt:  39 ->  39 | 0.0000002598 = 0.1299203634 * 0.0000100000 /   5
Node:  69 | Prt:  43 ->  43 | 0.0000005514 = 0.2205554247 * 0.0000100000 /   4
Node:  91 | Prt: 107 -> 107 | 0.0000004280 = 0.1711857319 * 0.0000100000 /   4
Node:  90 | Prt: 179 -> 179 | 0.0000002662 = 0.1597459316 * 0.0000100000 /   6
Node: 138 | Prt: 232 -> 232 | 0.0000004708 = 0.1883116961 * 0.0000100000 /   4
Node: 244 | Prt:  29 ->  29 | 0.0000005476 = 0.2190477848 * 0.0000100000 /   4
